dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
elections,2013,FY2013,91,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,149,99,142,110,500,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,"** Matthew J. Papini, Sr.",,row,parts sum to the printed total,,,,trailing figures,389,323,325,386,1423,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,Blanks,,row,not a full row — not checked,,,,trailing figures,175,113,157,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,TOTAL,,subtotal,not a full row — not checked,,,,trailing figures,564,149,594,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,Troy A. Daniels,,row,not a full row — not checked,,,,trailing figures,200,153,184,215,,,,,4,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,** Kathryn M. Herrick,,row,not a full row — not checked,,,,trailing figures,352,752,,,,,,,2,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,Blanks,,row,not a full row — not checked,,,,trailing figures,275,305,1211,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,TOTAL,,subtotal,one cell short — the missing value is derivable from the printed total,one cell missing; from this row's own printed total it must be 19,,,trailing figures,12,8,15,54,,,,,4,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,** John E. Baker Blanks,,row,parts sum to the printed total,,,,trailing figures,419,332,345,405,1501,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,145,104,137,130,516,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,** Colleen M. Shapiro,,row,parts sum to the printed total,,,,trailing figures,352,275,305,362,1294,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,** Gregory D. Berthiaume,,row,parts sum to the printed total,,,,trailing figures,324,267,268,312,1171,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,Robert H. Meek-Laveck,,row,not a full row — not checked,,,,trailing figures,195,192,712,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,TOTAL,,subtotal,not a full row — not checked,,,,trailing figures,204,857,,,,,,,2,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,**Todd P. Blake,,row,parts sum to the printed total,,,,trailing figures,397,316,325,383,1421,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,Blanks,,row,not a full row — not checked,,,,trailing figures,167,120,157,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,91,1,,TOTAL,,subtotal,not a full row — not checked,,,,trailing figures,152,596,,,,,,,2,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Dlatino                                                       200       40%,,row,not a full row — not checked,,,,trailing figures,410,244,1981,,,,,,3,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Jean E. Storrs,,row,parts sum to the printed total,,,,trailing figures,413,336,336,397,1482,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,151,100,146,138,535,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Lance D. May,,row,parts sum to the printed total,,,,trailing figures,414,339,336,389,1478,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,150,97,146,146,539,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Richard N. Mailloux,,row,parts sum to the printed total,,,,trailing figures,400,332,328,380,1440,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Joanne M. McQuaid,,row,parts sum to the printed total,,,,trailing figures,10,4,9,23,46,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Karin L. Menard,,row,parts sum to the printed total,,,,trailing figures,4,1,2,11,18,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,714,535,625,656,2530,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,1128,872,964,1070,4034,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Damon J. McQuaid,,row,parts sum to the printed total,,,,trailing figures,392,319,330,385,1426,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,172,117,152,150,591,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Matthew A. Allison,,row,parts sum to the printed total,,,,trailing figures,386,315,323,382,1406,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,178,121,159,153,611,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,** Deborah Herrick-Christen,,row,parts sum to the printed total,,,,trailing figures,399,328,328,373,1428,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,165,108,154,162,589,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2013,FY2013,92,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,564,436,482,535,2017,,,,5,,0,,,checked,32 full rows: parts sum to their printed total; 17 partial not checked
elections,2014,FY2014,153,1,,SATURDAY MAY,,row,not a full row — not checked,,,,trailing figures,17,2014,,,,,,,2,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Thomas A. Alonzo,,row,parts sum to the printed total,,,,trailing figures,227,158,221,257,863,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Phyllis M. Luck,,row,parts sum to the printed total,,,,trailing figures,178,123,147,192,640,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Joanna L. Bilotta-Simeone,,row,parts sum to the printed total,,,,trailing figures,181,137,174,136,628,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,105,63,102,88,358,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Write-Ins,,row,parts sum to the printed total,,,,trailing figures,3,1,2,1,7,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,694,482,646,674,2496,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,327,232,310,330,1199,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Write-Ins,,row,parts sum to the printed total,,,,trailing figures,14,5,12,7,38,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Paul J. Fortin,,row,parts sum to the printed total,,,,trailing figures,214,158,187,207,766,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Perry R. Jewell,,row,parts sum to the printed total,,,,trailing figures,200,159,209,193,761,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,279,165,250,272,966,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Write-Ins 1 - -,,row,not a full row — not checked,,,,trailing figures,2,3,,,,,,,2,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,694,482,646,674,2496,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Louis J. Franco,,row,parts sum to the printed total,,,,trailing figures,217,169,199,224,809,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,130,71,122,113,436,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Heather A. Sroka,,row,parts sum to the printed total,,,,trailing figures,207,146,188,205,746,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Michael J. Mackin,,row,parts sum to the printed total,,,,trailing figures,190,132,184,204,710,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Zachary W. Bos,,row,parts sum to the printed total,,,,trailing figures,133,91,111,111,446,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,162,113,160,152,587,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Write-Ins 2 -,,row,not a full row — not checked,,,,trailing figures,3,2,7,,,,,,3,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,694,482,646,674,2496,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,**  Robert Robuccio,,row,parts sum to the printed total,,,,trailing figures,184,130,154,155,623,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Karin L. Menard,,row,parts sum to the printed total,,,,trailing figures,109,78,115,124,426,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,54,33,54,58,199,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,153,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,**  Karen M. Ullo,,row,parts sum to the printed total,,,,trailing figures,210,164,205,220,799,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,136,77,117,117,447,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,**  G. Stephen Schaff,,row,parts sum to the printed total,,,,trailing figures,247,173,216,234,870,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,100,67,107,103,377,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,**  Susan A. Visser,,row,parts sum to the printed total,,,,trailing figures,220,166,212,209,807,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,**  Harry M. Kubetz,,row,parts sum to the printed total,,,,trailing figures,210,156,191,194,751,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,264,160,243,271,938,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,694,482,646,674,2496,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,**   Kenneth J. Chenis,,row,parts sum to the printed total,,,,trailing figures,168,109,131,163,571,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Matthew A. Allison,,row,parts sum to the printed total,,,,trailing figures,105,87,135,110,437,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Blanks,,row,parts sum to the printed total,,,,trailing figures,74,45,56,60,235,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,Write-Ins - -,,row,not a full row — not checked,,,,trailing figures,1,4,5,,,,,,3,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,TOTAL,,subtotal,parts sum to the printed total,,,,trailing figures,347,241,323,337,1248,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
elections,2014,FY2014,154,1,,** Caroline S. Fortin,,row,parts sum to the printed total,,,,trailing figures,225,171,206,217,819,,,,5,,0,,,check failed,"181 full rows tie, 1 do not; 28 partial not checked"
