page	x	y	w	h	conf	text
28	0.42481	0.92297	0.05095	0.01453	1.000	Patrol
28	0.47808	0.92297	0.08771	0.01453	1.000	Supervisors
28	0.41917	0.90988	0.05509	0.01310	1.000	Sergeant
28	0.47638	0.90993	0.04854	0.01305	1.000	Thomas
28	0.52703	0.90988	0.05380	0.01310	1.000	Gammel
28	0.40789	0.89520	0.04295	0.01473	1.000	Acting
28	0.45323	0.89520	0.05481	0.01473	1.000	Sergeant
28	0.51042	0.89520	0.03098	0.01473	1.000	Sean
28	0.54378	0.89520	0.05209	0.01473	1.000	Connery
28	0.41353	0.88215	0.03997	0.01319	1.000	Acting
28	0.45561	0.88215	0.05487	0.01305	1.000	Sergeant
28	0.51260	0.88215	0.02955	0.01305	1.000	Jack
28	0.54425	0.88215	0.04221	0.01319	1.000	Hebert
28	0.46042	0.85142	0.07727	0.01519	1.000	Detectives
28	0.38158	0.83866	0.05721	0.01319	1.000	Detective
28	0.44090	0.83880	0.06332	0.01305	1.000	Patrolman
28	0.50633	0.83880	0.04221	0.01305	1.000	Jeffrey
28	0.55065	0.83866	0.06589	0.01319	1.000	Thibodeau
28	0.41165	0.82407	0.05710	0.01314	1.000	Detective
28	0.47086	0.82407	0.05276	0.01305	1.000	Sergeant
28	0.52574	0.82407	0.06449	0.01314	1.000	(Vacancy)
28	0.44352	0.79367	0.04649	0.01490	1.000	Patrol
28	0.49212	0.79318	0.06060	0.01501	1.000	Officers
28	0.09023	0.77762	0.04158	0.01615	1.000	Officer
28	0.13440	0.77778	0.04139	0.01599	1.000	Robert
28	0.17838	0.77778	0.05174	0.01599	1.000	Diconza,
28	0.23271	0.77778	0.04139	0.01599	1.000	Officer
28	0.27669	0.77778	0.03105	0.01599	1.000	Sean
28	0.31032	0.77778	0.03363	0.01599	1.000	Zrate
28	0.34654	0.77778	0.00259	0.01599	1.000	,
28	0.35172	0.77778	0.04139	0.01599	1.000	Officer
28	0.39570	0.77778	0.04657	0.01599	1.000	Joshua
28	0.44485	0.77778	0.03622	0.01599	1.000	Tocci,
28	0.48366	0.77778	0.04139	0.01599	1.000	Officer
28	0.52764	0.77778	0.04398	0.01599	1.000	Joshua
