page	x	y	w	h	conf	text
158	0.12406	0.87921	0.11450	0.01473	1.000	communicating
158	0.24094	0.87921	0.03098	0.01473	1.000	with
158	0.27431	0.87921	0.03813	0.01473	1.000	local
158	0.31481	0.87921	0.02621	0.01473	1.000	and
158	0.34341	0.87921	0.03336	0.01473	1.000	state
158	0.37915	0.87921	0.05719	0.01473	1.000	leaders,
158	0.43873	0.87921	0.08102	0.01473	1.000	advocating
158	0.52213	0.87921	0.02145	0.01473	1.000	for
158	0.54596	0.87921	0.06910	0.01473	1.000	increased
158	0.61744	0.87921	0.05719	0.01473	1.000	funding
158	0.67702	0.87921	0.02145	0.01473	1.000	for
158	0.70084	0.87921	0.03336	0.01473	1.000	such
158	0.73659	0.87921	0.07864	0.01473	1.000	endeavors,
158	0.81761	0.87921	0.02859	0.01473	1.000	and
158	0.84858	0.87921	0.06119	0.01473	1.000	building
158	0.12406	0.86483	0.03811	0.01312	1.000	upon
158	0.16428	0.86490	0.02955	0.01305	1.000	this
158	0.19594	0.86490	0.08442	0.01305	1.000	exceptional
158	0.28248	0.86490	0.08231	0.01305	1.000	partnership
158	0.36690	0.86490	0.02955	0.01305	1.000	that
158	0.39856	0.86490	0.01477	0.01305	1.000	is
158	0.41544	0.86490	0.06543	0.01305	1.000	expected
158	0.48298	0.86490	0.01688	0.01305	1.000	to
158	0.50197	0.86490	0.04643	0.01305	1.000	serves
158	0.55052	0.86490	0.01900	0.01305	1.000	as
158	0.57162	0.86490	0.04010	0.01305	1.000	many
158	0.61383	0.86490	0.01900	0.01305	1.000	as
158	0.63494	0.86490	0.02744	0.01305	1.000	125
158	0.66449	0.86490	0.06332	0.01305	1.000	students
158	0.72992	0.86490	0.04010	0.01305	1.000	when
158	0.77213	0.86490	0.02111	0.01305	1.000	all
158	0.79534	0.86490	0.06965	0.01305	1.000	programs
158	0.86710	0.86490	0.02322	0.01305	1.000	are
158	0.89243	0.86483	0.01735	0.01312	1.000	in
158	0.12393	0.84697	0.07732	0.01535	1.000	operation.
158	0.12406	0.81524	0.04301	0.01473	1.000	Grant
158	0.16946	0.81524	0.05957	0.01473	1.000	funding
158	0.23141	0.81524	0.01668	0.01473	1.000	to
158	0.25048	0.81524	0.06434	0.01473	1.000	improve
158	0.31720	0.81524	0.02859	0.01473	1.000	and
158	0.34818	0.81524	0.05481	0.01473	1.000	expand
158	0.40536	0.81524	0.05719	0.01473	1.000	training
158	0.46494	0.81524	0.08340	0.01473	1.000	programs:
158	0.55072	0.81524	0.01906	0.01473	1.000	In
158	0.57217	0.81524	0.04766	0.01473	1.000	FY23,
158	0.62221	0.81524	0.05242	0.01473	1.000	Monty
158	0.67702	0.81524	0.03813	0.01473	1.000	Tech
158	0.71752	0.81524	0.05481	0.01473	1.000	applied
158	0.77471	0.81524	0.02383	0.01473	1.000	for
158	0.80093	0.81524	0.02145	0.01473	1.000	its
158	0.82475	0.81524	0.04051	0.01473	1.000	ninth
158	0.86765	0.81524	0.04401	0.01473	1.000	Skills
158	0.12406	0.79924	0.05731	0.01473	1.000	Capital
158	0.18376	0.79924	0.04766	0.01473	1.000	Grant,
158	0.23380	0.79924	0.02145	0.01473	1.000	in
158	0.25763	0.79924	0.02621	0.01473	1.000	the
158	0.28622	0.79924	0.05957	0.01473	1.000	amount
158	0.34818	0.79924	0.01906	0.01473	1.000	of
158	0.36962	0.79924	0.08340	0.01473	1.000	$500,000.
158	0.45541	0.79924	0.03336	0.01473	1.000	The
158	0.49115	0.79924	0.06434	0.01473	1.000	school's
158	0.55787	0.79924	0.10246	0.01473	1.000	Development
158	0.66272	0.79924	0.09055	0.01473	1.000	Coordinator
158	0.75565	0.79924	0.05957	0.01473	1.000	worked
158	0.81761	0.79924	0.05481	0.01473	1.000	closely
158	0.87480	0.79924	0.03686	0.01473	1.000	with
158	0.12594	0.78325	0.06660	0.01473	1.000	Culinary
158	0.19492	0.78325	0.03813	0.01473	1.000	Arts
158	0.23543	0.78325	0.08340	0.01473	1.000	instructors
158	0.32121	0.78325	0.02145	0.01473	1.000	to
158	0.34504	0.78325	0.04051	0.01473	1.000	craft
158	0.38794	0.78325	0.01430	0.01473	1.000	a
158	0.40462	0.78325	0.11676	0.01473	1.000	comprehensive
158	0.52376	0.78325	0.06672	0.01473	1.000	proposal
158	0.59286	0.78325	0.03813	0.01473	1.000	that,
158	0.63337	0.78325	0.02145	0.01473	1.000	if
158	0.65720	0.78325	0.05957	0.01473	1.000	funded,
158	0.71916	0.78325	0.03574	0.01473	1.000	will
158	0.75728	0.78325	0.04528	0.01473	1.000	bring
158	0.80494	0.78325	0.04766	0.01473	1.000	much
158	0.85498	0.78325	0.05479	0.01473	1.000	needed
158	0.12218	0.76726	0.10705	0.01473	1.000	improvements
158	0.23162	0.76726	0.01668	0.01473	1.000	to
158	0.25068	0.76726	0.02383	0.01473	1.000	the
158	0.27689	0.76726	0.07149	0.01473	1.000	program.
158	0.35076	0.76726	0.05242	0.01473	1.000	School
158	0.40557	0.76726	0.05481	0.01473	1.000	leaders
158	0.46276	0.76726	0.02859	0.01473	1.000	will
158	0.49374	0.76726	0.01906	0.01473	1.000	be
158	0.51518	0.76726	0.03336	0.01473	1.000	able
158	0.55093	0.76726	0.01430	0.01473	1.000	to
158	0.56761	0.76726	0.06672	0.01473	1.000	purchase
158	0.63671	0.76726	0.08817	0.01473	1.000	commercial
158	0.72726	0.76726	0.05481	0.01473	1.000	kitchen
158	0.78445	0.76726	0.07625	0.01473	1.000	equipment
158	0.86309	0.76726	0.03098	0.01473	1.000	that
158	0.89645	0.76726	0.01521	0.01473	1.000	is
158	0.12218	0.75126	0.06450	0.01618	1.000	updated,
158	0.18927	0.75126	0.03881	0.01599	1.000	more
158	0.23066	0.75126	0.06468	0.01599	1.000	efficient,
158	0.29793	0.75126	0.02587	0.01599	1.000	and
158	0.32639	0.75126	0.05433	0.01599	1.000	reflects
158	0.38331	0.75126	0.02328	0.01599	1.000	the
158	0.40918	0.75126	0.03881	0.01599	1.000	same
158	0.45057	0.75126	0.07761	0.01599	1.000	equipment
158	0.53077	0.75126	0.03363	0.01599	1.000	used
158	0.56699	0.75126	0.01552	0.01599	1.000	in
158	0.58510	0.75126	0.02587	0.01599	1.000	our
158	0.61356	0.75126	0.06209	0.01599	1.000	partner's
158	0.67824	0.75126	0.06727	0.01599	1.000	kitchens,
158	0.74809	0.75126	0.02587	0.01599	1.000	and
158	0.77655	0.75126	0.01552	0.01599	1.000	to
158	0.79466	0.75126	0.06468	0.01599	1.000	purchase
158	0.86193	0.75126	0.00776	0.01599	1.000	a
158	0.87228	0.75126	0.03750	0.01618	1.000	food
158	0.12406	0.73692	0.04444	0.01308	1.000	truck,
158	0.17062	0.73695	0.04643	0.01305	1.000	which
158	0.21916	0.73695	0.03166	0.01305	1.000	will
158	0.25293	0.73695	0.04221	0.01305	1.000	allow
158	0.29725	0.73695	0.08020	0.01305	1.000	instructors
158	0.37956	0.73695	0.01688	0.01305	1.000	to
158	0.39856	0.73695	0.05910	0.01305	1.000	develop
158	0.45976	0.73695	0.05699	0.01305	1.000	all-new
158	0.51886	0.73695	0.06754	0.01305	1.000	curricula
158	0.58851	0.73695	0.01688	0.01305	1.000	in
158	0.60750	0.73695	0.04221	0.01305	1.000	street
158	0.65182	0.73695	0.04010	0.01305	1.000	food,
158	0.69404	0.73695	0.04221	0.01305	1.000	quick
158	0.73836	0.73695	0.05487	0.01305	1.000	service
158	0.79534	0.73695	0.02744	0.01305	1.000	and
158	0.82489	0.73692	0.08488	0.01308	1.000	community
158	0.12406	0.71928	0.05255	0.01474	1.000	service
158	0.17899	0.71928	0.10723	0.01473	1.000	opportunities.
158	0.28860	0.71928	0.02621	0.01473	1.000	All
158	0.31720	0.71928	0.07864	0.01473	1.000	equipment
158	0.39822	0.71928	0.03098	0.01473	1.000	will
158	0.43158	0.71928	0.01906	0.01473	1.000	be
158	0.45302	0.71928	0.03574	0.01473	1.000	used
158	0.49115	0.71928	0.01668	0.01473	1.000	to
158	0.51021	0.71928	0.06196	0.01473	1.000	improve
158	0.57455	0.71928	0.02383	0.01473	1.000	the
158	0.60076	0.71928	0.06196	0.01473	1.000	existing
158	0.66510	0.71928	0.02621	0.01473	1.000	day
158	0.69370	0.71928	0.06672	0.01473	1.000	program,
158	0.76280	0.71928	0.03098	0.01473	1.000	and
158	0.79616	0.71928	0.01668	0.01473	1.000	to
158	0.81522	0.71928	0.06434	0.01473	1.000	establish
158	0.88194	0.71928	0.02971	0.01474	1.000	all-
158	0.12218	0.70328	0.04122	0.01619	1.000	new,
158	0.16599	0.70328	0.07244	0.01599	1.000	100-hour
158	0.24101	0.70328	0.06209	0.01599	1.000	evening
158	0.30569	0.70328	0.06209	0.01599	1.000	training
158	0.37037	0.70328	0.07761	0.01599	1.000	programs
158	0.45057	0.70328	0.02587	0.01599	1.000	for
158	0.47903	0.70328	0.04398	0.01599	1.000	adult
158	0.52560	0.70328	0.07503	0.01599	1.000	learners.
158	0.60321	0.70328	0.05692	0.01599	1.000	School
158	0.66272	0.70328	0.06727	0.01599	1.000	officials
158	0.73257	0.70328	0.03622	0.01599	1.000	look
158	0.77138	0.70328	0.06468	0.01599	1.000	forward
158	0.83864	0.70328	0.02070	0.01599	1.000	to
158	0.86193	0.70328	0.04785	0.01619	1.000	award
158	0.12218	0.68895	0.08779	0.01453	1.000	notification
158	0.21228	0.68897	0.01620	0.01431	1.000	in
158	0.23080	0.68897	0.07870	0.01431	1.000	2023-2024
158	0.31182	0.68897	0.04861	0.01431	1.000	school
158	0.36275	0.68897	0.03704	0.01431	1.000	year,
158	0.40210	0.68897	0.03472	0.01431	1.000	with
158	0.43913	0.68897	0.10185	0.01431	1.000	enhancements
158	0.54330	0.68897	0.01620	0.01431	1.000	to
158	0.56182	0.68897	0.02315	0.01431	1.000	the
158	0.58728	0.68897	0.06481	0.01431	1.000	program
158	0.65441	0.68897	0.07407	0.01431	1.000	beginning
158	0.73080	0.68897	0.02778	0.01431	1.000	Fall
158	0.76089	0.68895	0.04550	0.01453	1.000	2024.
158	0.14098	0.52315	0.25867	0.08880	1.000	Manty
158	0.41401	0.52315	0.18675	0.08880	1.000	Tech
