page	x	y	w	h	conf	text
92	0.38722	0.93013	0.05675	0.02062	1.000	FIRE
92	0.44730	0.93013	0.16548	0.02062	1.000	DEPARTMENT
92	0.06955	0.90404	0.02590	0.01768	1.000	The
92	0.09831	0.90404	0.07435	0.01768	1.000	Firefighters
92	0.17552	0.90404	0.02574	0.01768	1.000	and
92	0.20411	0.90404	0.07149	0.01768	1.000	Emergency
92	0.27846	0.90404	0.05147	0.01768	1.000	Medical
92	0.33279	0.90404	0.07721	0.01768	1.000	Technicians
92	0.41285	0.90404	0.01430	0.01768	1.000	of
92	0.43001	0.90404	0.02002	0.01768	1.000	the
92	0.45289	0.90404	0.07149	0.01768	1.000	Lunenburg
92	0.52723	0.90404	0.02574	0.01768	1.000	Fire
92	0.55583	0.90404	0.07435	0.01768	1.000	Department
92	0.63303	0.90404	0.02002	0.01768	1.000	are
92	0.65591	0.90404	0.06577	0.01768	1.000	dedicated
92	0.72454	0.90404	0.01144	0.01768	1.000	to
92	0.73883	0.90404	0.06291	0.01768	1.000	providing
92	0.80460	0.90404	0.02002	0.01768	1.000	the
92	0.82748	0.90404	0.04861	0.01768	1.000	highest
92	0.87895	0.90404	0.04962	0.01768	1.000	quality,
92	0.18797	0.88953	0.03357	0.01619	1.000	most
92	0.22413	0.88973	0.02846	0.01599	1.000	cost
92	0.25517	0.88973	0.05433	0.01599	1.000	effective
92	0.31209	0.88973	0.02328	0.01599	1.000	fire
92	0.33796	0.88973	0.02587	0.01599	1.000	and
92	0.36642	0.88973	0.07244	0.01599	1.000	emergency
92	0.44145	0.88973	0.04916	0.01599	1.000	medical
92	0.49319	0.88973	0.05433	0.01599	1.000	services
92	0.55011	0.88973	0.01294	0.01599	1.000	to
92	0.56563	0.88973	0.02328	0.01599	1.000	the
92	0.59150	0.88973	0.05174	0.01599	1.000	citizens
92	0.64583	0.88973	0.01294	0.01599	1.000	of
92	0.66136	0.88973	0.02070	0.01599	1.000	the
92	0.68464	0.88973	0.03105	0.01599	1.000	town
92	0.71827	0.88973	0.01552	0.01599	1.000	of
92	0.73638	0.88953	0.07565	0.01619	1.000	Lunenburg.
92	0.11842	0.84301	0.01788	0.01600	1.000	In
92	0.13889	0.84301	0.03881	0.01599	1.000	2023,
92	0.18028	0.84301	0.03363	0.01599	1.000	your
92	0.21650	0.84301	0.02846	0.01599	1.000	Fire
92	0.24755	0.84301	0.08279	0.01599	1.000	Department
92	0.33292	0.84301	0.07761	0.01599	1.000	responded
92	0.41313	0.84301	0.01552	0.01599	1.000	to
92	0.43124	0.84301	0.03363	0.01599	1.000	2033
92	0.46746	0.84301	0.03363	0.01599	1.000	calls
92	0.50368	0.84301	0.02070	0.01599	1.000	for
92	0.52696	0.84301	0.05692	0.01599	1.000	service,
92	0.58647	0.84301	0.05174	0.01599	1.000	broken
92	0.64080	0.84301	0.03881	0.01599	1.000	down
92	0.68219	0.84301	0.01811	0.01599	1.000	as
92	0.70289	0.84301	0.06027	0.01600	1.000	follows:
92	0.12030	0.81977	0.04146	0.01609	1.000	Fires,
92	0.16435	0.81987	0.05174	0.01599	1.000	Alarms
92	0.21868	0.81987	0.01294	0.01599	1.000	&
92	0.23420	0.81987	0.07503	0.01599	1.000	Hazardous
92	0.31182	0.81977	0.08104	0.01609	1.000	Conditions
92	0.41541	0.82122	0.03008	0.01453	1.000	356
92	0.53383	0.81977	0.15414	0.01890	1.000	EmergencyMedical
92	0.68421	0.82122	0.04699	0.01453	1.000	1193
92	0.11839	0.79641	0.08653	0.01619	1.000	Inspections
92	0.41353	0.79797	0.03195	0.01599	1.000	366
92	0.53195	0.79797	0.04511	0.01308	1.000	Other
92	0.68985	0.79797	0.02256	0.01599	1.000	18
92	0.12030	0.74705	0.03152	0.01768	1.000	This
92	0.15468	0.74705	0.07721	0.01768	1.000	represents
92	0.23475	0.74705	0.01144	0.01768	1.000	a
92	0.24905	0.74705	0.02002	0.01768	1.000	7%
92	0.27192	0.74705	0.06291	0.01768	1.000	increase
92	0.33769	0.74705	0.01430	0.01768	1.000	in
92	0.35485	0.74705	0.07721	0.01768	1.000	emergency
92	0.43491	0.74705	0.03431	0.01768	1.000	calls
92	0.47209	0.74705	0.02288	0.01768	1.000	for
92	0.49782	0.74705	0.05147	0.01768	1.000	service
92	0.55215	0.74705	0.03431	0.01768	1.000	over
92	0.58932	0.74705	0.03717	0.01768	1.000	2023,
92	0.62936	0.74705	0.04861	0.01768	1.000	mostly
92	0.68083	0.74705	0.01430	0.01768	1.000	in
92	0.69798	0.74705	0.08007	0.01768	1.000	Emergency
92	0.78091	0.74705	0.05719	0.01768	1.000	Medical
92	0.84096	0.74705	0.03874	0.01768	1.000	calls.
92	0.06203	0.72517	0.02852	0.01611	1.000	The
92	0.09314	0.72517	0.08538	0.01599	1.000	Department
92	0.18110	0.72517	0.06209	0.01599	1.000	consists
92	0.24578	0.72517	0.01552	0.01599	1.000	of
92	0.26389	0.72517	0.01811	0.01599	1.000	10
92	0.28459	0.72517	0.04916	0.01599	1.000	Career
92	0.33633	0.72517	0.02846	0.01599	1.000	and
92	0.36737	0.72517	0.04139	0.01599	1.000	30-35
92	0.41136	0.72517	0.02328	0.01599	1.000	On
92	0.43723	0.72517	0.05692	0.01599	1.000	Call/Per
92	0.49673	0.72517	0.03881	0.01599	1.000	Diem
92	0.53813	0.72517	0.08279	0.01599	1.000	Firefighters
92	0.62350	0.72517	0.02846	0.01599	1.000	and
92	0.65455	0.72517	0.08279	0.01599	1.000	Emergency
92	0.73992	0.72517	0.05692	0.01599	1.000	Medical
92	0.79943	0.72517	0.09055	0.01599	1.000	Technicians,
92	0.89257	0.72517	0.03105	0.01599	1.000	plus
92	0.92620	0.72517	0.00989	0.01611	1.000	a
92	0.06015	0.71212	0.02563	0.01608	1.000	full
92	0.08837	0.71212	0.03363	0.01599	1.000	time
92	0.12459	0.71212	0.10607	0.01599	1.000	Administrative
92	0.23325	0.71212	0.10607	0.01599	1.000	Assistant/EMS
92	0.34191	0.71212	0.09572	0.01599	1.000	Coordinator.
92	0.44022	0.71212	0.04398	0.01599	1.000	Three
92	0.48679	0.71212	0.11383	0.01599	1.000	Firefighter/EMT
92	0.60321	0.71212	0.01811	0.01599	1.000	or
92	0.62391	0.71212	0.08538	0.01599	1.000	Paramedics
92	0.71187	0.71212	0.02587	0.01599	1.000	are
92	0.74033	0.71212	0.01811	0.01599	1.000	on
92	0.76103	0.71212	0.03622	0.01599	1.000	duty
92	0.79984	0.71212	0.03105	0.01599	1.000	24/7
92	0.83347	0.71212	0.01552	0.01599	1.000	at
92	0.85158	0.71212	0.02587	0.01599	1.000	the
92	0.88004	0.71212	0.05605	0.01608	1.000	Station.
92	0.06203	0.69477	0.03247	0.01453	1.000	This
92	0.09681	0.69487	0.06944	0.01431	1.000	coverage
92	0.16857	0.69487	0.01389	0.01431	1.000	is
92	0.18478	0.69487	0.06713	0.01431	1.000	provided
92	0.25422	0.69487	0.02083	0.01431	1.000	by
92	0.27737	0.69487	0.01157	0.01431	1.000	a
92	0.29126	0.69487	0.09028	0.01431	1.000	combination
92	0.38385	0.69487	0.01852	0.01431	1.000	of
92	0.40468	0.69487	0.02778	0.01431	1.000	our
92	0.43478	0.69487	0.04861	0.01431	1.000	Career
92	0.48570	0.69487	0.03704	0.01431	1.000	Staff
92	0.52505	0.69487	0.03009	0.01431	1.000	and
92	0.55746	0.69487	0.02778	0.01431	1.000	Per
92	0.58755	0.69487	0.03704	0.01431	1.000	Diem
92	0.62691	0.69487	0.09491	0.01431	1.000	Firefighters.
92	0.72413	0.69487	0.05787	0.01431	1.000	Staffing
92	0.78431	0.69487	0.02546	0.01431	1.000	the
92	0.81209	0.69487	0.05324	0.01431	1.000	Station
92	0.86765	0.69487	0.03472	0.01431	1.000	with
92	0.90468	0.69477	0.03517	0.01453	1.000	dual
92	0.06015	0.67878	0.05532	0.01453	1.000	trained
92	0.11778	0.67887	0.06481	0.01431	1.000	Fire/EMS
92	0.18491	0.67887	0.07407	0.01431	1.000	personnel
92	0.26130	0.67887	0.06019	0.01431	1.000	ensures
92	0.32380	0.67887	0.03009	0.01431	1.000	that
92	0.35621	0.67887	0.02315	0.01431	1.000	we
92	0.38167	0.67887	0.02546	0.01431	1.000	are
92	0.40945	0.67887	0.04398	0.01431	1.000	ready
92	0.45575	0.67887	0.01620	0.01431	1.000	to
92	0.47426	0.67887	0.06250	0.01431	1.000	respond
92	0.53908	0.67887	0.01852	0.01431	1.000	to
92	0.55991	0.67887	0.06713	0.01431	1.000	whatever
92	0.62936	0.67887	0.08102	0.01431	1.000	emergency
92	0.71269	0.67887	0.06019	0.01431	1.000	occurs.
92	0.77519	0.67887	0.02315	0.01431	1.000	As
92	0.80065	0.67887	0.04167	0.01431	1.000	many
92	0.84464	0.67887	0.03704	0.01431	1.000	calls
92	0.88399	0.67878	0.05210	0.01453	1.000	require
92	0.06203	0.66279	0.03941	0.01453	1.000	more
92	0.10376	0.66288	0.07176	0.01431	1.000	personnel
92	0.17783	0.66288	0.03472	0.01431	1.000	than
92	0.21487	0.66288	0.02315	0.01431	1.000	are
92	0.24033	0.66288	0.02083	0.01431	1.000	on
92	0.26348	0.66288	0.03704	0.01431	1.000	duty,
92	0.30283	0.66288	0.02315	0.01431	1.000	we
92	0.32830	0.66288	0.06250	0.01431	1.000	continue
92	0.39311	0.66288	0.01620	0.01431	1.000	to
92	0.41163	0.66288	0.03009	0.01431	1.000	rely
92	0.44404	0.66288	0.05324	0.01431	1.000	heavily
92	0.49959	0.66288	0.01852	0.01431	1.000	on
92	0.52042	0.66288	0.02546	0.01431	1.000	the
92	0.54820	0.66288	0.07639	0.01431	1.000	dedication
92	0.62691	0.66288	0.02778	0.01431	1.000	and
92	0.65700	0.66288	0.09028	0.01431	1.000	commitment
92	0.74959	0.66288	0.01620	0.01431	1.000	of
92	0.76811	0.66288	0.02778	0.01431	1.000	our
92	0.79820	0.66288	0.02315	0.01431	1.000	On
92	0.82367	0.66288	0.02778	0.01431	1.000	Call
92	0.85376	0.66279	0.08233	0.01453	1.000	Firefighters
92	0.06015	0.64520	0.03081	0.01614	1.000	and
92	0.09355	0.64520	0.08020	0.01599	1.000	Emergency
92	0.17633	0.64520	0.05692	0.01599	1.000	Medical
92	0.23584	0.64520	0.09123	0.01614	1.000	Technicians.
92	0.06203	0.62064	0.03914	0.01744	1.000	After
92	0.10396	0.62079	0.02791	0.01726	1.000	five
92	0.13467	0.62079	0.04466	0.01726	1.000	years
92	0.18212	0.62079	0.01675	0.01726	1.000	of
92	0.20166	0.62079	0.09491	0.01726	1.000	preparation,
92	0.29936	0.62079	0.02512	0.01726	1.000	the
92	0.32727	0.62079	0.09212	0.01726	1.000	Department
92	0.42218	0.62079	0.09770	0.01726	1.000	Ambulances
92	0.52267	0.62079	0.04745	0.01726	1.000	began
92	0.57292	0.62079	0.07537	0.01726	1.000	operating
92	0.65108	0.62079	0.01675	0.01726	1.000	at
92	0.67062	0.62079	0.02512	0.01726	1.000	the
92	0.69853	0.62079	0.08374	0.01726	1.000	Paramedic
92	0.78506	0.62079	0.04466	0.01726	1.000	Level
92	0.83252	0.62079	0.01954	0.01726	1.000	on
92	0.85485	0.62079	0.06420	0.01726	1.000	January
92	0.92184	0.62064	0.01613	0.01744	1.000	1,
92	0.06015	0.60311	0.04551	0.01768	1.000	2023.
92	0.10852	0.60311	0.03431	0.01768	1.000	This
92	0.14570	0.60311	0.05147	0.01768	1.000	allows
92	0.20003	0.60311	0.02288	0.01768	1.000	us
92	0.22576	0.60311	0.01716	0.01768	1.000	to
92	0.24578	0.60311	0.06291	0.01768	1.000	provide
92	0.31155	0.60311	0.07435	0.01768	1.000	advanced
92	0.38875	0.60311	0.07721	0.01768	1.000	lifesaving
92	0.46882	0.60311	0.03717	0.01768	1.000	care
92	0.50885	0.60311	0.01716	0.01768	1.000	at
92	0.52887	0.60311	0.02574	0.01768	1.000	the
92	0.55746	0.60311	0.04003	0.01768	1.000	local
92	0.60035	0.60311	0.04289	0.01768	1.000	level,
92	0.64611	0.60311	0.03145	0.01768	1.000	and
92	0.68042	0.60311	0.02288	0.01768	1.000	no
92	0.70615	0.60311	0.05147	0.01768	1.000	longer
92	0.76048	0.60311	0.03145	0.01768	1.000	rely
92	0.79480	0.60311	0.02288	0.01768	1.000	on
92	0.82053	0.60311	0.04289	0.01768	1.000	other
92	0.86629	0.60311	0.06980	0.01768	1.000	agencies
92	0.06015	0.58712	0.02563	0.01608	1.000	for
92	0.08837	0.58712	0.09055	0.01599	1.000	assistance.
92	0.18151	0.58712	0.03105	0.01599	1.000	The
92	0.21514	0.58712	0.09314	0.01599	1.000	Department
92	0.31087	0.58712	0.03363	0.01599	1.000	now
92	0.34709	0.58712	0.03105	0.01599	1.000	has
92	0.38072	0.58712	0.02587	0.01599	1.000	six
92	0.40918	0.58712	0.03363	0.01599	1.000	Full
92	0.44540	0.58712	0.03881	0.01599	1.000	Time
92	0.48679	0.58712	0.03105	0.01599	1.000	and
92	0.52042	0.58712	0.04916	0.01599	1.000	seven
92	0.57217	0.58712	0.02587	0.01599	1.000	On
92	0.60063	0.58712	0.06209	0.01599	1.000	Call/Per
92	0.66531	0.58712	0.04139	0.01599	1.000	diem
92	0.70929	0.58712	0.18110	0.01599	1.000	Firefighter/Paramedics.
92	0.89297	0.58712	0.04500	0.01608	1.000	Para-
92	0.06203	0.56818	0.04867	0.01768	1.000	medic
92	0.11356	0.56818	0.06005	0.01768	1.000	training
92	0.17647	0.56818	0.01716	0.01768	1.000	is
92	0.19649	0.56818	0.04289	0.01768	1.000	more
92	0.24224	0.56818	0.03431	0.01768	1.000	than
92	0.27941	0.56818	0.03145	0.01768	1.000	two
92	0.31373	0.56818	0.07721	0.01768	1.000	thousand
92	0.39379	0.56818	0.04575	0.01768	1.000	hours
92	0.44240	0.56818	0.03145	0.01768	1.000	and
92	0.47672	0.56818	0.06577	0.01768	1.000	requires
92	0.54534	0.56818	0.07435	0.01768	1.000	anywhere
92	0.62255	0.56818	0.04003	0.01768	1.000	from
92	0.66544	0.56818	0.03431	0.01768	1.000	9-18
92	0.70261	0.56818	0.06291	0.01768	1.000	months
92	0.76838	0.56818	0.01716	0.01768	1.000	of
92	0.78840	0.56818	0.05719	0.01768	1.000	college
92	0.84845	0.56818	0.03717	0.01768	1.000	level
92	0.88848	0.56818	0.04949	0.01768	1.000	class-
92	0.06203	0.55087	0.04193	0.01744	1.000	room
92	0.10675	0.55093	0.08374	0.01726	1.000	education,
92	0.19329	0.55093	0.05583	0.01726	1.000	clinical
92	0.25191	0.55093	0.04187	0.01726	1.000	time,
92	0.29657	0.55093	0.03071	0.01726	1.000	and
92	0.33007	0.55093	0.03629	0.01726	1.000	field
92	0.36914	0.55093	0.08932	0.01726	1.000	internships
92	0.46126	0.55093	0.01675	0.01726	1.000	to
92	0.48080	0.55093	0.05025	0.01726	1.000	obtain
92	0.53384	0.55093	0.10049	0.01726	1.000	certification.
92	0.63712	0.55093	0.03071	0.01726	1.000	The
92	0.67062	0.55093	0.09212	0.01726	1.000	Department
92	0.76552	0.55093	0.07816	0.01726	1.000	continues
92	0.84647	0.55093	0.01675	0.01726	1.000	to
92	0.86601	0.55093	0.03908	0.01726	1.000	train
92	0.90788	0.55087	0.03009	0.01744	1.000	our
92	0.06203	0.53488	0.04663	0.01604	1.000	newly
92	0.11125	0.53493	0.04139	0.01599	1.000	hired
92	0.15523	0.53493	0.06468	0.01599	1.000	full-time
92	0.22249	0.53493	0.03622	0.01599	1.000	staff
92	0.26130	0.53493	0.01552	0.01599	1.000	to
92	0.27941	0.53493	0.03105	0.01599	1.000	this
92	0.31304	0.53493	0.03881	0.01599	1.000	level
92	0.35444	0.53493	0.03363	0.01599	1.000	with
92	0.39066	0.53493	0.08279	0.01599	1.000	Firefighter
92	0.47603	0.53493	0.05433	0.01599	1.000	Jennie
92	0.53295	0.53493	0.04657	0.01599	1.000	Smith
92	0.58211	0.53493	0.08538	0.01599	1.000	completing
92	0.67007	0.53493	0.02846	0.01599	1.000	her
92	0.70112	0.53493	0.05950	0.01599	1.000	training
92	0.76321	0.53493	0.01811	0.01599	1.000	in
92	0.78391	0.53493	0.09055	0.01599	1.000	September.
92	0.87704	0.53488	0.06093	0.01604	1.000	Achiev-
92	0.06015	0.51726	0.02822	0.01617	1.000	ing
92	0.09096	0.51726	0.08538	0.01599	1.000	Paramedic
92	0.17892	0.51726	0.04139	0.01599	1.000	Level
92	0.22290	0.51726	0.06209	0.01599	1.000	service,
92	0.28758	0.51726	0.04398	0.01599	1.000	along
92	0.33415	0.51726	0.03363	0.01599	1.000	with
92	0.37037	0.51726	0.03363	0.01599	1.000	24/7
92	0.40659	0.51726	0.07244	0.01599	1.000	coverage
92	0.48162	0.51726	0.01552	0.01599	1.000	in
92	0.49973	0.51726	0.02846	0.01599	1.000	the
92	0.53077	0.51726	0.05692	0.01599	1.000	Station
92	0.59028	0.51726	0.02328	0.01599	1.000	are
92	0.61615	0.51726	0.02587	0.01599	1.000	the
92	0.64461	0.51726	0.04139	0.01599	1.000	most
92	0.68859	0.51726	0.08279	0.01599	1.000	significant
92	0.77397	0.51726	0.11383	0.01599	1.000	advancements
92	0.89039	0.51726	0.01552	0.01599	1.000	to
92	0.90850	0.51726	0.02759	0.01617	1.000	the
92	0.06203	0.49855	0.08939	0.01745	1.000	Department
92	0.15421	0.49874	0.01675	0.01726	1.000	in
92	0.17375	0.49874	0.02512	0.01726	1.000	the
92	0.20166	0.49874	0.03350	0.01726	1.000	last
92	0.23795	0.49874	0.01675	0.01726	1.000	50
92	0.25749	0.49855	0.05078	0.01745	1.000	years,
92	0.06203	0.47517	0.08544	0.01611	1.000	Lieutenant
92	0.15005	0.47517	0.06727	0.01599	1.000	Christos
92	0.21991	0.47517	0.07503	0.01599	1.000	Lekaditis
92	0.29752	0.47517	0.03105	0.01599	1.000	and
92	0.33115	0.47517	0.08538	0.01599	1.000	Firefighter
92	0.41912	0.47517	0.03363	0.01599	1.000	Carl
92	0.45534	0.47517	0.10349	0.01599	1.000	Gamberdella
92	0.56141	0.47517	0.04398	0.01599	1.000	make
92	0.60798	0.47517	0.02070	0.01599	1.000	up
92	0.63126	0.47517	0.03105	0.01599	1.000	the
92	0.66490	0.47517	0.10607	0.01599	1.000	Department's
92	0.77356	0.47517	0.03363	0.01599	1.000	Fire
92	0.80978	0.47517	0.08796	0.01599	1.000	Prevention
92	0.90033	0.47517	0.03764	0.01611	1.000	Divi-
92	0.06015	0.45623	0.03694	0.01768	1.000	sion
92	0.09995	0.45623	0.03145	0.01768	1.000	and
92	0.13426	0.45623	0.01716	0.01768	1.000	in
92	0.15428	0.45623	0.04003	0.01768	1.000	2023
92	0.19717	0.45623	0.08292	0.01768	1.000	conducted
92	0.28295	0.45623	0.02859	0.01768	1.000	366
92	0.31441	0.45623	0.09722	0.01768	1.000	Inspections.
92	0.41449	0.45623	0.03431	0.01768	1.000	This
92	0.45166	0.45623	0.01716	0.01768	1.000	is
92	0.47168	0.45623	0.01716	0.01768	1.000	in
92	0.49169	0.45623	0.06577	0.01768	1.000	addition
92	0.56032	0.45623	0.01716	0.01768	1.000	to
92	0.58034	0.45623	0.06291	0.01768	1.000	multiple
92	0.64611	0.45623	0.02859	0.01768	1.000	fire
92	0.67756	0.45623	0.04289	0.01768	1.000	drills
92	0.72331	0.45623	0.03145	0.01768	1.000	and
92	0.75763	0.45623	0.04861	0.01768	1.000	public
92	0.80910	0.45623	0.07721	0.01768	1.000	education
92	0.88916	0.45623	0.04881	0.01768	1.000	initia-
92	0.06015	0.43895	0.04722	0.01744	1.000	tives.
92	0.11016	0.43897	0.01954	0.01726	1.000	By
92	0.13249	0.43897	0.03350	0.01726	1.000	law,
92	0.16878	0.43897	0.02233	0.01726	1.000	we
92	0.19390	0.43897	0.02512	0.01726	1.000	are
92	0.22181	0.43897	0.06699	0.01726	1.000	required
92	0.29160	0.43897	0.01675	0.01726	1.000	to
92	0.31114	0.43897	0.05862	0.01726	1.000	inspect
92	0.37255	0.43897	0.05583	0.01726	1.000	Smoke
92	0.43117	0.43897	0.03071	0.01726	1.000	and
92	0.46467	0.43897	0.05583	0.01726	1.000	Carbon
92	0.52328	0.43897	0.07816	0.01726	1.000	Monoxide
92	0.60423	0.43897	0.06699	0.01726	1.000	Detector
92	0.67402	0.43897	0.09491	0.01726	1.000	installations
92	0.77172	0.43897	0.04466	0.01726	1.000	when
92	0.81917	0.43897	0.00837	0.01726	1.000	a
92	0.83034	0.43897	0.04466	0.01726	1.000	home
92	0.87779	0.43897	0.01675	0.01726	1.000	is
92	0.89733	0.43895	0.03876	0.01744	1.000	sold.
92	0.06203	0.42297	0.02593	0.01601	1.000	We
92	0.09055	0.42298	0.02587	0.01599	1.000	are
92	0.11901	0.42298	0.03622	0.01599	1.000	also
92	0.15782	0.42298	0.06727	0.01599	1.000	required
92	0.22767	0.42298	0.01811	0.01599	1.000	to
92	0.24837	0.42298	0.05950	0.01599	1.000	inspect
92	0.31046	0.42298	0.02070	0.01599	1.000	all
92	0.33374	0.42298	0.03363	0.01599	1.000	new
92	0.36996	0.42298	0.02328	0.01599	1.000	oil
92	0.39583	0.42298	0.06209	0.01599	1.000	burners
92	0.46051	0.42298	0.03105	0.01599	1.000	and
92	0.49414	0.42298	0.06727	0.01599	1.000	propane
92	0.56400	0.42298	0.02846	0.01599	1.000	gas
92	0.59504	0.42298	0.10349	0.01599	1.000	installations.
92	0.70112	0.42298	0.03105	0.01599	1.000	Any
92	0.73475	0.42298	0.07244	0.01599	1.000	business
92	0.80978	0.42298	0.06209	0.01599	1.000	holding
92	0.87446	0.42298	0.01035	0.01599	1.000	a
92	0.88739	0.42297	0.05058	0.01601	1.000	liquor
92	0.06203	0.40404	0.05725	0.01768	1.000	license
92	0.12214	0.40404	0.03431	0.01768	1.000	also
92	0.15931	0.40404	0.07149	0.01768	1.000	requires
92	0.23366	0.40404	0.01144	0.01768	1.000	a
92	0.24796	0.40404	0.04861	0.01768	1.000	yearly
92	0.29943	0.40404	0.08578	0.01768	1.000	inspection
92	0.38807	0.40404	0.02574	0.01768	1.000	for
92	0.41667	0.40404	0.02859	0.01768	1.000	fire
92	0.44812	0.40404	0.04861	0.01768	1.000	safety
92	0.49959	0.40404	0.06005	0.01768	1.000	issues.
92	0.56250	0.40404	0.02002	0.01768	1.000	In
92	0.58538	0.40404	0.07149	0.01768	1.000	addition,
92	0.65972	0.40404	0.02002	0.01768	1.000	all
92	0.68260	0.40404	0.03717	0.01768	1.000	new
92	0.72263	0.40404	0.10008	0.01768	1.000	construction
92	0.82557	0.40404	0.06577	0.01768	1.000	projects
92	0.89420	0.40404	0.04377	0.01768	1.000	must
92	0.06203	0.38663	0.03914	0.01744	1.000	have
92	0.10396	0.38678	0.03908	0.01726	1.000	their
92	0.14583	0.38678	0.04187	0.01726	1.000	plans
92	0.19050	0.38678	0.07258	0.01726	1.000	reviewed
92	0.26586	0.38678	0.02512	0.01726	1.000	for
