page	x	y	w	h	conf	text
23	0.13910	0.94907	0.04200	0.01314	1.000	truck's
23	0.18321	0.94907	0.05065	0.01305	1.000	lifespan
23	0.23597	0.94907	0.04854	0.01305	1.000	another
23	0.28663	0.94907	0.02111	0.01305	1.000	5-6
23	0.30984	0.94907	0.04166	0.01314	1.000	years.
23	0.13304	0.92278	0.01778	0.01566	1.000	In
23	0.15265	0.92196	0.03493	0.01600	1.000	2012,
23	0.18939	0.92148	0.01778	0.01557	1.000	we
23	0.20899	0.92080	0.02513	0.01575	1.000	saw
23	0.23594	0.91892	0.07412	0.01697	1.000	Firefighters
23	0.31188	0.91819	0.02758	0.01581	1.000	Alex
23	0.34127	0.91684	0.05207	0.01642	1.000	Cloutier
23	0.39517	0.91617	0.02513	0.01575	1.000	and
23	0.42211	0.91575	0.01533	0.01551	1.000	TJ
23	0.43926	0.91386	0.07412	0.01697	1.000	McCormack
23	0.51520	0.91246	0.05452	0.01648	1.000	graduate
23	0.57155	0.91167	0.03003	0.01587	1.000	from
23	0.60339	0.91106	0.02268	0.01569	1.000	the
23	0.62789	0.90868	0.09372	0.01746	1.000	Massachusetts
23	0.72343	0.90685	0.07167	0.01691	1.000	Firefighting
23	0.79692	0.90492	0.07199	0.01701	1.000	Academy's
23	0.13680	0.89500	0.08705	0.01550	1.000	Call/olunteer
23	0.22541	0.89388	0.05329	0.01438	1.000	Training
23	0.28025	0.89222	0.06384	0.01464	1.000	Program.
23	0.34565	0.89142	0.03009	0.01379	1.000	This
23	0.37729	0.88987	0.05962	0.01454	1.000	intensive
23	0.43846	0.88960	0.00899	0.01325	1.000	6
23	0.44901	0.88847	0.04274	0.01411	1.000	month
23	0.49331	0.88703	0.05540	0.01443	1.000	program
23	0.55026	0.88559	0.05540	0.01443	1.000	provides
23	0.60722	0.88500	0.02165	0.01357	1.000	the
23	0.63042	0.88404	0.03641	0.01395	1.000	basic
23	0.66839	0.88313	0.03430	0.01390	1.000	skills
23	0.70425	0.88131	0.07016	0.01480	1.000	firefighters
23	0.77597	0.88040	0.03430	0.01390	1.000	need
23	0.81183	0.87997	0.01532	0.01341	1.000	to
23	0.82871	0.87874	0.04696	0.01422	1.000	operate
23	0.87721	0.87803	0.01609	0.01370	1.000	in
23	0.13534	0.87626	0.04501	0.01473	1.000	today's
23	0.18273	0.87626	0.07387	0.01473	1.000	challenging
23	0.25899	0.87626	0.09064	0.01473	1.000	environments.
23	0.13100	0.85065	0.03252	0.01636	1.000	2012
23	0.16531	0.85028	0.02760	0.01584	1.000	also
23	0.19471	0.84959	0.02515	0.01577	1.000	saw
23	0.22166	0.84896	0.02270	0.01571	1.000	the
23	0.24615	0.84719	0.06679	0.01685	1.000	retirement
23	0.31474	0.84675	0.01535	0.01552	1.000	of
23	0.33189	0.84611	0.02270	0.01571	1.000	two
23	0.35638	0.84460	0.05699	0.01660	1.000	longtime
23	0.41517	0.84296	0.06189	0.01672	1.000	members
23	0.47886	0.84258	0.01290	0.01546	1.000	of
23	0.49356	0.84195	0.02270	0.01571	1.000	the
23	0.51806	0.83986	0.07904	0.01716	1.000	Department.
23	0.59890	0.83885	0.03740	0.01609	1.000	Chief
23	0.63809	0.83791	0.03495	0.01603	1.000	Scott
23	0.67483	0.83671	0.04475	0.01628	1.000	Glenny
23	0.72138	0.83563	0.03985	0.01615	1.000	retired
23	0.76302	0.83519	0.01535	0.01552	1.000	in
23	0.78017	0.83393	0.04720	0.01634	1.000	August
23	0.82916	0.83311	0.03005	0.01590	1.000	2012
23	0.86099	0.83184	0.03237	0.01635	1.000	after
23	0.13485	0.83477	0.03300	0.01547	1.000	more
23	0.16956	0.83432	0.03067	0.01505	1.000	than
23	0.20195	0.83380	0.01911	0.01476	1.000	37
23	0.22278	0.83282	0.03762	0.01523	1.000	years
23	0.26211	0.83236	0.01679	0.01471	1.000	of
23	0.28062	0.83086	0.05844	0.01575	1.000	service.
23	0.34077	0.82988	0.03762	0.01523	1.000	After
23	0.38010	0.82867	0.04687	0.01546	1.000	several
23	0.42869	0.82769	0.03762	0.01523	1.000	years
23	0.46802	0.82717	0.01911	0.01476	1.000	as
23	0.48884	0.82682	0.01217	0.01459	1.000	a
23	0.50272	0.82613	0.02605	0.01494	1.000	Call
23	0.53049	0.82434	0.07001	0.01603	1.000	firefighter,
23	0.60221	0.82336	0.03762	0.01523	1.000	Scott
23	0.64154	0.82261	0.02836	0.01499	1.000	was
23	0.67162	0.82093	0.06538	0.01592	1.000	appointed
23	0.73871	0.82041	0.01911	0.01476	1.000	as
23	0.75953	0.81978	0.02373	0.01488	1.000	our
23	0.78498	0.81903	0.02836	0.01499	1.000	first
23	0.81506	0.81811	0.03530	0.01517	1.000	"Full
23	0.85206	0.81673	0.03922	0.01562	1.000	Time"
23	0.13106	0.81760	0.06487	0.01628	1.000	Firefighter
23	0.19776	0.81733	0.01485	0.01505	1.000	in
23	0.21443	0.81653	0.03390	0.01548	1.000	1986,
23	0.25016	0.81502	0.06487	0.01617	1.000	eventually
23	0.31685	0.81416	0.03628	0.01553	1.000	rising
23	0.35496	0.81298	0.05057	0.01585	1.000	through
23	0.40736	0.81250	0.01961	0.01515	1.000	the
23	0.42880	0.81164	0.03628	0.01553	1.000	ranks
23	0.46691	0.81127	0.01485	0.01505	1.000	to
23	0.48358	0.81046	0.03390	0.01548	1.000	Chief
23	0.51931	0.81014	0.01246	0.01499	1.000	in
23	0.53360	0.80930	0.03081	0.01551	1.000	July
23	0.12730	0.79067	0.03985	0.01621	1.000	2002.
23	0.16894	0.79015	0.02025	0.01565	1.000	As
23	0.19099	0.78908	0.03985	0.01615	1.000	Chief,
23	0.23263	0.78813	0.03495	0.01603	1.000	Scott
23	0.26938	0.78675	0.05210	0.01647	1.000	oversaw
23	0.32327	0.78611	0.02270	0.01571	1.000	the
23	0.34777	0.78397	0.08149	0.01723	1.000	construction
23	0.43105	0.78359	0.01290	0.01546	1.000	of
23	0.44575	0.78296	0.02270	0.01571	1.000	the
23	0.47025	0.78169	0.04720	0.01634	1.000	current
23	0.51924	0.78056	0.04230	0.01622	1.000	Public
