page	x	y	w	h	conf	text
21	0.17466	0.94676	0.01709	0.01353	1.000	In
21	0.19366	0.94726	0.08462	0.01382	1.000	Memoriam:
21	0.28019	0.94806	0.01919	0.01322	1.000	In
21	0.30129	0.94825	0.04874	0.01349	1.000	March
21	0.35194	0.94872	0.01708	0.01320	1.000	of
21	0.37093	0.94889	0.03608	0.01338	1.000	2011,
21	0.40892	0.94924	0.02553	0.01328	1.000	the
21	0.43636	0.94949	0.07407	0.01373	1.000	Historical
21	0.51233	0.95019	0.08673	0.01384	1.000	Commission
21	0.60097	0.95101	0.02764	0.01330	1.000	lost
21	0.63051	0.95128	0.05085	0.01351	1.000	valued
21	0.68328	0.95177	0.06562	0.01365	1.000	member,
21	0.75081	0.95239	0.03608	0.01338	1.000	Vera
21	0.78880	0.95274	0.06984	0.01369	1.000	McCarthy
21	0.86055	0.95340	0.02975	0.01332	1.000	who
21	0.89221	0.95336	0.05534	0.01388	1.000	passed
21	0.11449	0.93159	0.03903	0.01305	1.000	away
21	0.15534	0.93204	0.03903	0.01304	1.000	after
21	0.19618	0.93247	0.01452	0.01278	1.000	a
21	0.21252	0.93264	0.08396	0.01351	1.000	courageous
21	0.29830	0.93355	0.04515	0.01310	1.000	battle
21	0.34527	0.93405	0.03699	0.01301	1.000	with
21	0.38407	0.93446	0.05741	0.01323	1.000	cancer.
21	0.44330	0.93509	0.03699	0.01301	1.000	Vera
21	0.48210	0.93550	0.05945	0.01325	1.000	brought
21	0.54337	0.93615	0.02269	0.01286	1.000	an
21	0.56788	0.93641	0.08396	0.01351	1.000	unmatched
21	0.65366	0.93731	0.04311	0.01308	1.000	spitit
21	0.69859	0.93779	0.01860	0.01282	1.000	of
21	0.71901	0.93801	0.05741	0.01323	1.000	interest
21	0.77824	0.93863	0.03086	0.01295	1.000	and
21	0.81091	0.93898	0.08600	0.01353	1.000	enthusiasm
21	0.89873	0.93991	0.01860	0.01282	1.000	to
21	0.91915	0.94011	0.02837	0.01294	1.000	the
21	0.11639	0.91665	0.09391	0.01460	1.000	Commission.
21	0.21224	0.91781	0.02855	0.01376	1.000	Her
21	0.24274	0.91812	0.05687	0.01405	1.000	positive
21	0.30156	0.91873	0.09391	0.01444	1.000	contributions
21	0.39741	0.91973	0.01766	0.01365	1.000	to
