page	x	y	w	h	conf	text
96	0.15038	0.82267	0.05639	0.01453	1.000	CHIEF
96	0.13339	0.80966	0.04480	0.01765	1.000	Patrick
96	0.18085	0.80976	0.01409	0.01732	1.000	A.
96	0.19759	0.80932	0.05247	0.01768	1.000	Sullivan
96	0.13910	0.79924	0.02090	0.01326	1.000	TEL:
96	0.16211	0.79924	0.02744	0.01305	1.000	(978)
96	0.19165	0.79924	0.03955	0.01326	1.000	582-415
96	0.14098	0.79209	0.02133	0.01024	1.000	AX:
96	0.16394	0.79209	0.02778	0.01010	1.000	(978)
96	0.19336	0.79209	0.03973	0.01024	1.000	582-403
96	0.31015	0.86616	0.07765	0.02192	1.000	TOWN
96	0.39134	0.86616	0.03186	0.02189	1.000	OF
96	0.42674	0.86616	0.15577	0.02189	1.000	LUNENBURG,
96	0.58606	0.86616	0.21282	0.02192	1.000	MASSACHUSETTS
96	0.40789	0.84593	0.07195	0.02035	1.000	FIRE
96	0.48312	0.84593	0.21989	0.02035	1.000	DEPARTMENT
96	0.46805	0.80219	0.05469	0.02630	0.300	JUNCHAЧURO
96	0.52696	0.80219	0.03131	0.02630	0.300	MA
96	0.74248	0.81818	0.02114	0.01031	1.000	655
96	0.76525	0.81818	0.07680	0.01010	1.000	Massachusetts
96	0.84368	0.81818	0.02474	0.01031	1.000	Ave
96	0.74624	0.80669	0.06245	0.01163	1.000	Lunenburg,
96	0.81053	0.80682	0.02206	0.01136	1.000	MA
96	0.83442	0.80669	0.03964	0.01163	1.000	01462
96	0.12782	0.69907	0.02775	0.01895	1.000	The
96	0.15863	0.69907	0.08578	0.01894	1.000	Firefighters
96	0.24748	0.69907	0.02757	0.01894	1.000	and
96	0.27812	0.69907	0.08272	0.01894	1.000	Emergency
96	0.36390	0.69907	0.05821	0.01894	1.000	Medical
96	0.42518	0.69907	0.08578	0.01894	1.000	Technicians
96	0.51403	0.69907	0.01532	0.01894	1.000	of
96	0.53241	0.69907	0.02451	0.01894	1.000	the
96	0.55998	0.69907	0.07966	0.01894	1.000	Lunenburg
96	0.64270	0.69907	0.02757	0.01894	1.000	Fire
96	0.67334	0.69907	0.08885	0.01894	1.000	Department
96	0.76525	0.69907	0.02451	0.01894	1.000	are
96	0.79282	0.69907	0.07748	0.01895	1.000	dedicated
96	0.12406	0.68169	0.01544	0.01907	1.000	to
96	0.14257	0.68182	0.07047	0.01894	1.000	providing
96	0.21609	0.68182	0.02451	0.01894	1.000	the
96	0.24367	0.68182	0.05821	0.01894	1.000	highest
96	0.30494	0.68182	0.05515	0.01894	1.000	quality,
96	0.36315	0.68182	0.03676	0.01894	1.000	most
96	0.40298	0.68182	0.03064	0.01894	1.000	cost
96	0.43668	0.68182	0.06127	0.01894	1.000	effective
96	0.50102	0.68182	0.02757	0.01894	1.000	fire
96	0.53166	0.68182	0.02757	0.01894	1.000	and
96	0.56230	0.68182	0.08272	0.01894	1.000	emergency
96	0.64808	0.68182	0.05515	0.01894	1.000	medical
96	0.70629	0.68182	0.05821	0.01894	1.000	services
96	0.76757	0.68182	0.01532	0.01894	1.000	to
96	0.78595	0.68182	0.02451	0.01894	1.000	the
96	0.81352	0.68169	0.06242	0.01907	1.000	citizens
96	0.40038	0.66414	0.01711	0.01768	1.000	of
96	0.42034	0.66414	0.02574	0.01768	1.000	the
96	0.44894	0.66414	0.04003	0.01768	1.000	Town
96	0.49183	0.66414	0.01716	0.01768	1.000	of
96	0.51185	0.66414	0.08214	0.01768	1.000	Lunenburg.
96	0.18421	0.61616	0.01418	0.01473	1.000	In
96	0.20078	0.61616	0.03813	0.01473	1.000	2018
96	0.24129	0.61616	0.03574	0.01473	1.000	your
96	0.27941	0.61616	0.02859	0.01473	1.000	Fire
96	0.31039	0.61616	0.09055	0.01473	1.000	Department
96	0.40332	0.61616	0.08102	0.01473	1.000	responded
96	0.48672	0.61616	0.01668	0.01473	1.000	to
96	0.50579	0.61616	0.03813	0.01473	1.000	1942
96	0.54630	0.61616	0.03336	0.01473	1.000	calls
96	0.58204	0.61616	0.02383	0.01473	1.000	for
96	0.60825	0.61616	0.05719	0.01473	1.000	service,
96	0.66782	0.61616	0.05242	0.01473	1.000	broken
96	0.72263	0.61616	0.04289	0.01473	1.000	down
96	0.76791	0.61616	0.01668	0.01473	1.000	as
96	0.78697	0.61616	0.06266	0.01473	1.000	follows:
96	0.18609	0.59428	0.03450	0.01183	1.000	Fires
96	0.22249	0.59428	0.01525	0.01178	1.000	&
96	0.23965	0.59428	0.07816	0.01178	1.000	Hazardous
96	0.31972	0.59428	0.08066	0.01183	1.000	Conditions
96	0.53571	0.59448	0.03008	0.01163	1.000	452
96	0.65414	0.59157	0.08334	0.01453	1.000	Emergency
96	0.73979	0.59175	0.07639	0.01431	1.000	Medical
96	0.81849	0.59157	0.03301	0.01453	1.000	982
96	0.18226	0.56659	0.08661	0.01507	1.000	Inspections
96	0.47744	0.56977	0.03008	0.01163	1.000	506
96	0.59573	0.56803	0.04539	0.01365	1.000	Other
96	0.75564	0.56831	0.02068	0.01308	1.000	33
96	0.18421	0.54360	0.03788	0.01321	1.000	2018
96	0.22420	0.54377	0.03166	0.01305	1.000	saw
96	0.25797	0.54377	0.03166	0.01305	1.000	one
96	0.29173	0.54377	0.01688	0.01305	1.000	of
96	0.31073	0.54377	0.02744	0.01305	1.000	the
96	0.34028	0.54377	0.06543	0.01305	1.000	greatest
96	0.40782	0.54377	0.06121	0.01305	1.000	changes
96	0.47113	0.54377	0.01688	0.01305	1.000	in
96	0.49013	0.54377	0.02744	0.01305	1.000	the
96	0.51968	0.54377	0.05487	0.01305	1.000	history
96	0.57666	0.54377	0.01688	0.01305	1.000	of
96	0.59566	0.54377	0.02744	0.01305	1.000	the
96	0.62520	0.54377	0.08231	0.01305	1.000	Lunenburg
96	0.70963	0.54377	0.03166	0.01305	1.000	Fire
96	0.74340	0.54377	0.09075	0.01305	1.000	Department
96	0.83626	0.54360	0.03780	0.01321	1.000	with
96	0.12594	0.52762	0.02316	0.01615	1.000	the
96	0.15169	0.52778	0.09831	0.01599	1.000	achievement
96	0.25259	0.52778	0.01811	0.01599	1.000	of
96	0.27328	0.52778	0.01811	0.01599	1.000	24
96	0.29398	0.52778	0.03881	0.01599	1.000	hour
96	0.33538	0.52778	0.05433	0.01599	1.000	staffing
96	0.39229	0.52778	0.01552	0.01599	1.000	in
96	0.41040	0.52778	0.02587	0.01599	1.000	the
96	0.43886	0.52778	0.06468	0.01599	1.000	Station.
96	0.50613	0.52778	0.02328	0.01599	1.000	On
96	0.53200	0.52778	0.05174	0.01599	1.000	August
96	0.58633	0.52762	0.02457	0.01615	1.000	6th,
